EDC3_gas_a (yr),CO2 (ppmv),Gasage (yr BP) ,CO2 (ppmv),sigma mean CO2 (ppmv),bag,ztop,EDC3béta,AICC2012,deutfinal,temp,acc-EDC3beta,celsius,Bag,ztop,Age,Deuterium,Temperature,bag,ztop,EDC3béta,AICC2012,deutfinal,temp,acc-EDC3beta,Year,Month,Median montly series,Date,EDC1999 depth,gas age (edc3_gas_a),CH4 mean,1 s uncertainty,"Bern, Grenoble"
9232.0,263.0,19.17030616000011,305.7409186942765,1.4519014261034418,96,52.25,1046.723,1065.896667,-390.1,218.4,2.856795,-54.74999999999997,96.0,52.25,1046.66455,-390.1,0.99,96,52.25,1046.723,1065.896667,-390.1,218.4,2.856795,1718.0,12.0,164.8,1718-12-01,214.47,4082.0,563.0,10.0,b
9317.0,263.8,20.613674270000047,305.3808267142061,0.06894633736248497,97,52.8,1060.862,1080.33,-393.9,217.8,2.821768,-55.349999999999966,97.0,52.8,1060.58911,-393.9,0.36,97,52.8,1060.862,1080.33,-393.9,217.8,2.821768,1719.0,1.0,71.9,1719-01-01,215.98,4142.0,570.0,10.0,b
9536.0,264.4,21.256399999999985,305.78294147245686,0.6353287640642507,98,53.35,1075.176,1095.11,-400.6,216.7,2.824023,-56.44999999999999,98.0,53.35,1074.79602,-400.6,-0.75,98,53.35,1075.176,1095.11,-400.6,216.7,2.824023,1719.0,2.0,118.9,1719-02-01,217.09,4173.0,582.0,10.0,g
9597.0,264.2,21.46069323000006,305.70537216677735,0.9413710014212491,99,53.9,1089.481,1109.89,-400.9,216.6,2.826217,-56.54999999999998,99.0,53.9,1089.0769,-400.9,-0.8,99,53.9,1089.481,1109.89,-400.9,216.6,2.826217,1719.0,3.0,54.6,1719-03-01,220.38,4305.0,577.0,10.0,b
9721.0,264.0,21.843200000000024,305.66786848134046,0.635327071998837,100,54.45,1104.135,1124.67,-391.7,218.1,2.938972,-55.04999999999998,100.0,54.45,1103.7052,-391.7,0.72,100,54.45,1104.135,1124.67,-391.7,218.1,2.938972,1719.0,4.0,70.9,1719-04-01,220.52,4309.0,568.0,10.0,b
9807.0,263.4,22.203540369999928,308.01874186181465,3.176223027041842,101,55.0,1118.228,1139.59,-399.3,216.9,2.977765,-56.24999999999997,101.0,55.0,1118.15979,-399.3,-0.54,101,55.0,1118.228,1139.59,-399.3,216.9,2.977765,1719.0,5.0,67.1,1719-05-01,221.11,4325.0,579.0,10.0,g
9909.0,265.7,24.686957090000078,304.96915678718324,0.634005914314666,102,55.55,1132.48,1154.51,-386.7,219.0,2.979947,-54.14999999999998,102.0,55.55,1132.65186,-386.7,1.55,102,55.55,1132.48,1154.51,-386.7,219.0,2.979947,1719.0,6.0,45.1,1719-06-01,222.25,4357.0,584.0,10.0,g
9983.0,264.9,25.251618980000103,304.7159146968185,1.7230435237616446,103,56.1,1146.385,1169.43,-401.5,216.5,2.997708,-56.64999999999998,103.0,56.1,1146.79089,-401.5,-0.9,103,56.1,1146.385,1169.43,-401.5,216.5,2.997708,1719.0,7.0,68.1,1719-07-01,222.48,4366.0,570.0,10.0,b
10088.0,267.5,27.163116590000072,306.19862429992156,3.8173223180811386,104,56.65,1160.21,1183.663333,-398.1,217.1,3.046928,-56.04999999999998,104.0,56.65,1160.92249,-398.1,-0.34,104,56.65,1160.21,1183.663333,-398.1,217.1,3.046928,1719.0,8.0,70.0,1719-08-01,224.23,4440.0,570.0,10.0,g
10209.0,266.9,27.494957789999944,303.1815383191544,0.941364147841331,105,57.2,1173.811,1197.896667,-390.4,218.3,3.048791,-54.849999999999966,105.0,57.2,1174.39355,-390.4,0.93,105,57.2,1173.811,1197.896667,-390.4,218.3,3.048791,1719.0,9.0,56.6,1719-09-01,224.78,4461.0,568.0,10.0,g
10294.0,266.0,30.2922188,301.8758603769565,1.1616252702369918,106,57.75,1187.738,1212.13,-389.8,218.4,3.050581,-54.74999999999997,106.0,57.75,1188.11206,-389.8,1.03,106,57.75,1187.738,1212.13,-389.8,218.4,3.050581,1719.0,10.0,95.9,1719-10-01,225.12,4471.0,582.0,10.0,g
10417.0,265.1,31.331601200000023,304.61320734820134,2.2146262044343445,107,58.3,1201.327,1226.456667,-390.7,218.3,3.012204,-54.849999999999966,107.0,58.3,1201.49829,-390.7,0.88,107,58.3,1201.327,1226.456667,-390.7,218.3,3.012204,1719.0,11.0,139.0,1719-11-01,225.23,4474.0,562.0,10.0,b
10527.0,267.6,32.12541188,303.85222132002366,0.6718501558877479,108,58.85,1215.092,1240.783333,-399.3,216.9,2.995794,-56.24999999999997,108.0,58.85,1215.03625,-399.3,-0.54,108,58.85,1215.092,1240.783333,-399.3,216.9,2.995794,1719.0,12.0,100.7,1719-12-01,225.94,4496.0,580.0,10.0,g
10621.0,264.8,34.213969129999896,301.9151507114715,0.6339936400662507,109,59.4,1229.273,1255.11,-392.5,218.0,2.997182,-55.14999999999998,109.0,59.4,1229.32214,-392.5,0.58,109,59.4,1229.273,1255.11,-392.5,218.0,2.997182,1720.0,1.0,144.0,1720-01-01,227.6,4551.0,560.0,10.0,g
10744.0,264.8,35.60700403999999,300.7000886560916,2.4491914740965117,110,59.95,1243.449,1270.176667,-393.8,217.8,2.979469,-55.349999999999966,110.0,59.95,1243.60388,-393.8,0.37,110,59.95,1243.449,1270.176667,-393.8,217.8,2.979469,1720.0,2.0,85.4,1720-02-01,228.74,4589.0,580.0,10.0,g
10805.0,265.0,37.484859689999894,301.29772622272134,0.6339911737445958,111,60.5,1258.053,1285.243333,-394.4,217.7,2.920587,-55.44999999999999,111.0,60.5,1258.22241,-394.4,0.27,111,60.5,1258.053,1285.243333,-394.4,217.7,2.920587,1720.0,3.0,103.7,1720-03-01,229.76,4625.0,560.0,10.0,g
10827.0,265.3,38.71498595999992,299.25727749401767,1.723035440531635,112,61.05,1272.603,1300.31,-397.0,217.3,2.921544,-55.849999999999966,112.0,61.05,1272.59155,-397.0,-0.16,112,61.05,1272.603,1300.31,-397.0,217.3,2.921544,1720.0,4.0,63.5,1720-04-01,231.4,4683.0,563.0,10.0,b
10895.0,264.4,38.90461155999992,297.7268153632511,1.7230332142980243,113,61.6,1287.152,1315.393333,-397.8,217.1,2.922352,-56.04999999999998,113.0,61.6,1286.97961,-397.8,-0.3,113,61.6,1287.152,1315.393333,-397.8,217.1,2.922352,1720.0,5.0,87.9,1720-05-01,231.99,4701.0,560.0,10.0,g
10933.0,264.1,39.284149150000076,298.10624698316605,2.5645821961592494,114,62.15,1302.045,1330.476667,-388.6,218.6,3.087595,-54.54999999999998,114.0,62.15,1301.70935,-388.6,1.23,114,62.15,1302.045,1330.476667,-388.6,218.6,3.087595,1720.0,6.0,72.0,1720-06-01,233.09,4740.0,570.0,10.0,g
11014.0,264.2,40.23523068999998,297.86910679162327,1.1616165851507216,115,62.7,1315.817,1345.56,-394.7,217.6,3.108113,-55.54999999999998,115.0,62.7,1315.86951,-394.7,0.22,115,62.7,1315.817,1345.56,-394.7,217.6,3.108113,1720.0,7.0,101.3,1720-07-01,233.48,4755.0,563.0,10.0,b
11087.0,264.5,41.47609211000008,301.50413540464433,2.2146226319797626,116,63.25,1330.151,1360.473333,-390.6,218.3,3.10837,-54.849999999999966,116.0,63.25,1330.4541,-390.6,0.89,116,63.25,1330.151,1360.473333,-390.6,218.3,3.10837,1720.0,8.0,118.4,1720-08-01,235.23,4823.0,579.0,10.0,g
11136.0,264.0,44.225799999999936,299.62686294971274,0.6352391314877226,117,63.8,1344.162,1375.386667,-397.0,217.3,3.111592,-55.849999999999966,117.0,63.8,1344.70923,-397.0,-0.17,117,63.8,1344.162,1375.386667,-397.0,217.3,3.111592,1720.0,9.0,91.5,1720-09-01,235.78,4849.0,570.0,10.0,g
11201.0,263.0,44.45643668999992,297.32821856127947,0.6339754377689106,118,64.35,1357.836,1390.3,-386.6,219.0,3.114634,-54.14999999999998,118.0,64.35,1358.6217,-386.6,1.55,118,64.35,1357.836,1390.3,-386.6,219.0,3.114634,1720.0,10.0,119.6,1720-10-01,236.13,4864.0,573.0,10.0,g
11236.0,265.2,44.64919585999996,299.0235966178361,0.6339821331252458,119,64.9,1371.821,1404.833333,-390.6,218.3,3.114276,-54.849999999999966,119.0,64.9,1372.61572,-390.6,0.89,119,64.9,1371.821,1404.833333,-390.6,218.3,3.114276,1720.0,11.0,109.8,1720-11-01,236.23,4868.0,568.0,10.0,b
11278.0,258.8,46.09347466000008,295.9913578166476,0.9413449338297226,120,65.45,1385.811,1419.366667,-397.0,217.3,3.113704,-55.849999999999966,120.0,65.45,1386.61511,-397.0,-0.17,120,65.45,1385.811,1419.366667,-397.0,217.3,3.113704,1720.0,12.0,123.3,1720-12-01,240.15,5002.0,561.0,10.0,b
11338.0,260.8,48.298125289999916,295.6106368299745,1.3300603706657033,121,66.0,1399.806,1433.9,-396.1,217.4,2.820622,-55.74999999999997,121.0,66.0,1400.62073,-396.1,-0.02,121,66.0,1399.806,1433.9,-396.1,217.4,2.820622,1721.0,1.0,97.8,1721-01-01,241.85,5068.0,563.0,10.0,b
11392.0,255.4,49.82164923999994,294.22072160003313,1.1616087777538207,122,66.55,1415.617,1450.18,-398.9,216.9,2.803153,-56.24999999999997,122.0,66.55,1415.92065,-398.9,-0.48,122,66.55,1415.617,1450.18,-398.9,216.9,2.803153,1721.0,2.0,59.1,1721-02-01,242.88,5112.0,551.0,10.0,g
11436.0,253.9,51.057595010000114,297.0473645165553,2.214617574875448,123,67.1,1431.53,1466.46,-400.2,216.7,2.80226,-56.44999999999999,123.0,67.1,1431.90051,-400.2,-0.7,123,67.1,1431.53,1466.46,-400.2,216.7,2.80226,1721.0,3.0,72.8,1721-03-01,244.09,5149.0,553.0,10.0,g
11469.0,253.8,51.34283968999989,295.2814574829282,0.6339674053652581,124,67.65,1447.451,1482.74,-398.7,217.0,2.871246,-56.14999999999998,124.0,67.65,1447.89026,-398.7,-0.45,124,67.65,1447.451,1482.74,-398.7,217.0,2.871246,1721.0,4.0,131.9,1721-04-01,244.48,5156.0,558.0,10.0,b
11580.0,250.7,56.24367503999997,293.80883068272027,0.9413391927125404,125,68.2,1462.64,1498.793333,-389.7,218.5,2.882421,-54.64999999999998,125.0,68.2,1463.26855,-389.7,1.04,125,68.2,1462.64,1498.793333,-389.7,218.5,2.882421,1721.0,5.0,72.8,1721-05-01,246.29,5221.0,574.0,10.0,g
11635.0,249.7,56.34117893999996,293.16654166689625,1.7230266485152168,126,68.75,1478.122,1514.846667,-401.6,216.5,2.880757,-56.64999999999998,126.0,68.75,1478.73511,-401.6,-0.93,126,68.75,1478.122,1514.846667,-401.6,216.5,2.880757,1721.0,6.0,106.9,1721-06-01,247.76,5270.0,561.0,10.0,g
11676.0,251.1,56.9396999999999,295.3164626735822,0.6351774496644673,127,69.3,1493.617,1530.9,-397.9,217.1,2.865307,-56.04999999999998,127.0,69.3,1494.21582,-397.9,-0.32,127,69.3,1493.617,1530.9,-397.9,217.1,2.865307,1721.0,7.0,102.3,1721-07-01,247.86,5272.0,564.0,10.0,g
11727.0,250.7,57.12160448999998,294.8594308441452,1.7230290740754022,128,69.85,1509.198,1546.89,-399.2,216.9,2.855912,-56.24999999999997,128.0,69.85,1509.67847,-399.2,-0.54,128,69.85,1509.198,1546.89,-399.2,216.9,2.855912,1721.0,8.0,125.1,1721-08-01,249.53,5337.0,577.0,10.0,g
11819.0,245.3,57.6094814600001,295.17192926023625,0.6339669770888089,129,70.4,1524.834,1562.88,-397.6,217.2,2.853573,-55.94999999999999,129.0,70.4,1525.08606,-397.6,-0.27,129,70.4,1524.834,1562.88,-397.6,217.2,2.853573,1721.0,9.0,60.3,1721-09-01,250.6,5364.0,565.0,10.0,b
11896.0,245.3,60.1310578099999,290.9175394046256,1.161601792024331,130,70.95,1540.486,1578.87,-390.5,218.3,2.870685,-54.849999999999966,130.0,70.95,1540.51196,-390.5,0.9,130,70.95,1540.486,1578.87,-390.5,218.3,2.870685,1721.0,10.0,97.8,1721-10-01,251.73,5418.0,570.0,10.0,g
11958.0,246.6,60.992519469999934,292.3423879392772,0.6760499604329714,131,71.5,1556.402,1595.08,-401.5,216.5,2.884297,-56.64999999999998,131.0,71.5,1556.33752,-401.5,-0.92,131,71.5,1556.402,1595.08,-401.5,216.5,2.884297,1721.0,11.0,158.1,1721-11-01,252.85,5458.0,566.0,10.0,b
12050.0,243.2,62.60553327000002,294.34178746728605,0.6339637362309404,132,72.05,1571.892,1611.29,-395.7,217.5,2.881112,-55.64999999999998,132.0,72.05,1571.98694,-395.7,0.04,132,72.05,1571.892,1611.29,-395.7,217.5,2.881112,1721.0,12.0,52.3,1721-12-01,253.44,5474.0,580.0,10.0,g
12122.0,240.3,64.39987096999994,288.1157636999787,2.012887925404246,133,72.6,1587.755,1627.5,-394.5,217.7,2.826122,-55.44999999999999,133.0,72.6,1588.01611,-394.5,0.24,133,72.6,1587.755,1627.5,-394.5,217.7,2.826122,1722.0,1.0,71.4,1722-01-01,255.06,5526.0,581.0,10.0,g
12371.0,237.5,65.82009999999991,289.2265988139854,0.6166072841793726,134,73.15,1603.929,1644.266667,-402.9,216.3,2.752708,-56.849999999999966,134.0,73.15,1604.08252,-402.9,-1.15,134,73.15,1603.929,1644.266667,-402.9,216.3,2.752708,1722.0,2.0,45.4,1722-02-01,255.82,5550.0,563.0,10.0,g
12496.0,237.6,66.20852756999989,289.7624132149648,0.9413286609713851,135,73.7,1620.539,1661.033333,-401.0,216.6,2.748981,-56.54999999999998,135.0,73.7,1620.57983,-401.0,-0.84,135,73.7,1620.539,1661.033333,-401.0,216.6,2.748981,1722.0,3.0,100.9,1722-03-01,256.03,5557.0,568.0,10.0,b
12642.0,234.2,67.07764627999995,292.46393479402104,0.9504624960170107,136,74.25,1637.175,1677.8,-391.5,218.2,2.796988,-54.94999999999999,136.0,74.25,1637.10657,-391.5,0.73,136,74.25,1637.175,1677.8,-391.5,218.2,2.796988,1722.0,4.0,47.6,1722-04-01,257.29,5598.0,591.0,10.0,g
12760.0,238.3,70.04941602000008,287.7707291897673,1.1615952103179417,137,74.8,1653.893,1694.506667,-403.4,216.2,2.858533,-56.94999999999999,137.0,74.8,1654.01477,-403.4,-1.24,137,74.8,1653.893,1694.506667,-403.4,216.2,2.858533,1722.0,5.0,181.4,1722-05-01,258.33,5643.0,571.0,10.0,g
12942.0,237.3,73.09478323000008,289.3281310647417,0.633944356692999,138,75.35,1669.896,1711.213333,-393.4,217.8,2.853567,-55.349999999999966,138.0,75.35,1670.17859,-393.4,0.42,138,75.35,1669.896,1711.213333,-393.4,217.8,2.853567,1722.0,6.0,87.3,1722-06-01,258.65,5651.0,578.0,10.0,g
13090.0,237.9,76.2620196800001,291.5581974658393,2.21461144979234,139,75.9,1685.574,1727.92,-393.8,217.8,2.813092,-55.349999999999966,139.0,75.9,1686.01746,-393.8,0.35,139,75.9,1685.574,1727.92,-393.8,217.8,2.813092,1722.0,7.0,145.1,1722-07-01,258.78,5653.0,570.0,10.0,b
13241.0,237.6,77.17362217000004,286.6550967370638,1.3420669316299338,140,76.45,1701.843,1744.806667,-400.8,216.6,2.740314,-56.54999999999998,140.0,76.45,1702.25342,-400.8,-0.81,140,76.45,1701.843,1744.806667,-400.8,216.6,2.740314,1722.0,8.0,79.4,1722-08-01,258.92,5657.0,581.0,10.0,g
13440.0,236.4,79.95531419999998,286.32578146070443,1.161592212107517,141,77.0,1719.291,1761.693333,-399.3,216.9,2.734628,-56.24999999999997,141.0,77.0,1719.76782,-399.3,-0.56,141,77.0,1719.291,1761.693333,-399.3,216.9,2.734628,1722.0,9.0,46.5,1722-09-01,259.98,5684.0,584.0,10.0,b
13542.0,239.2,80.3438782799999,287.9864944292303,0.6339392271650133,142,77.55,1736.397,1778.58,-396.6,217.3,2.776,-55.849999999999966,142.0,77.55,1736.97498,-396.6,-0.11,142,77.55,1736.397,1778.58,-396.6,217.3,2.776,1722.0,10.0,65.8,1722-10-01,260.53,5712.0,586.0,10.0,g
13653.0,238.6,81.58508690999997,289.53614491302415,1.7230214941989352,143,78.1,1753.243,1795.473333,-395.3,217.5,2.835,-55.64999999999998,143.0,78.1,1754.16895,-395.3,0.1,143,78.1,1753.243,1795.473333,-395.3,217.5,2.835,1722.0,11.0,114.5,1722-11-01,263.83,5834.0,575.0,10.0,b
13804.0,238.6,82.26960000000008,287.9922513016967,0.4127688331453147,144,78.65,1769.379,1812.366667,-392.6,218.0,2.835,-55.14999999999998,144.0,78.65,1770.60083,-392.6,0.55,144,78.65,1769.379,1812.366667,-392.6,218.0,2.835,1722.0,12.0,148.5,1722-12-01,264.99,5870.0,570.0,10.0,g
13948.0,239.1,83.25611204999996,285.05229227816864,1.6774740623622912,145,79.2,1785.877,1829.26,-404.4,216.0,2.775,-57.14999999999998,145.0,79.2,1787.40186,-404.4,-1.41,145,79.2,1785.877,1829.26,-404.4,216.0,2.775,1723.0,1.0,91.5,1723-01-01,266.09,5915.0,584.0,10.0,g
14303.0,228.5,85.87161822999997,286.65415816058197,1.1615928921518885,146,79.75,1802.735,1846.63,-394.4,217.7,2.689,-55.44999999999999,146.0,79.75,1804.23096,-394.4,0.25,146,79.75,1802.735,1846.63,-394.4,217.7,2.689,1723.0,2.0,137.3,1723-02-01,268.13,5989.0,564.0,10.0,b
14550.0,228.4,87.02144425999995,285.3533187571561,0.9413173514221531,147,80.3,1820.513,1864.0,-402.2,216.4,2.689,-56.74999999999997,147.0,80.3,1821.97449,-402.2,-1.04,147,80.3,1820.513,1864.0,-402.2,216.4,2.689,1723.0,3.0,70.0,1723-03-01,268.23,5993.0,602.0,10.0,g
14725.0,226.1,88.16551931000004,287.17456217295097,0.6339361344349255,148,80.85,1837.917,1881.37,-401.9,216.4,2.755,-56.74999999999997,148.0,80.85,1839.34473,-401.9,-0.99,148,80.85,1837.917,1881.37,-401.9,216.4,2.755,1723.0,4.0,67.4,1723-04-01,268.92,6022.0,592.0,10.0,g
14890.0,225.2,91.15595858000006,286.6330756116753,0.4107309168077066,149,81.4,1854.906,1897.823333,-393.8,217.8,2.816,-55.349999999999966,149.0,81.4,1856.49829,-393.8,0.35,149,81.4,1854.906,1897.823333,-393.8,217.8,2.816,1723.0,5.0,18.1,1723-05-01,269.12,6029.0,597.0,10.0,g
15012.0,224.5,93.3796722699999,283.16210074754474,1.1615857002636663,150,81.95,1871.526,1914.276667,-402.3,216.4,2.816,-56.74999999999997,150.0,81.95,1872.56653,-402.3,-1.06,150,81.95,1871.526,1914.276667,-402.3,216.4,2.816,1723.0,6.0,36.3,1723-06-01,269.23,6033.0,581.0,10.0,b
15233.0,222.0,95.28161881999995,285.56557722684016,0.633930031404953,151,82.5,1888.512,1930.73,-385.1,219.2,2.88,-53.94999999999999,151.0,82.5,1888.98816,-385.1,1.79,151,82.5,1888.512,1930.73,-385.1,219.2,2.88,1723.0,7.0,89.8,1723-07-01,269.94,6058.0,597.0,10.0,g
15438.0,221.0,96.29172496000001,288.05443747992655,2.2146075998489194,152,83.05,1905.122,1947.4,-395.9,217.4,2.933,-55.74999999999997,152.0,83.05,1905.45862,-395.9,0.0,152,83.05,1905.122,1947.4,-395.9,217.4,2.933,1723.0,8.0,47.5,1723-08-01,271.63,6116.0,590.0,10.0,b
15570.0,220.9,98.89435269,285.4658308627274,0.6339296541845358,153,83.6,1921.089,1964.07,-395.8,217.4,2.933,-55.74999999999997,153.0,83.6,1922.0116,-395.8,0.01,153,83.6,1921.089,1964.07,-395.8,217.4,2.933,1723.0,9.0,43.2,1723-09-01,275.71,6252.0,590.0,10.0,g
15742.0,219.4,99.173,288.7903954001126,0.4127858726824119,154,84.15,1936.711,1980.74,-398.2,217.0,2.871,-56.14999999999998,154.0,84.15,1938.20874,-398.2,-0.38,154,84.15,1936.711,1980.74,-398.2,217.0,2.871,1723.0,10.0,63.9,1723-10-01,275.83,6257.0,577.0,10.0,b
15886.0,214.0,99.73761839999997,284.00163402345765,1.161587421236867,155,84.7,1953.737,1997.776667,-394.8,217.6,2.8,-55.54999999999998,155.0,84.7,1955.51404,-394.8,0.18,155,84.7,1953.737,1997.776667,-394.8,217.6,2.8,1723.0,11.0,96.7,1723-11-01,276.09,6264.0,583.0,10.0,g
16073.0,207.5,102.67820000000006,286.839237474432,0.6350587311227852,156,85.25,1970.831,2014.813333,-397.7,217.1,2.8,-56.04999999999998,156.0,85.25,1972.75623,-397.7,-0.3,156,85.25,1970.831,2014.813333,-397.7,217.1,2.8,1723.0,12.0,101.9,1723-12-01,277.03,6304.0,592.0,10.0,g
16260.0,207.7,104.09510939000006,283.6198856894272,1.3420615190225318,157,85.8,1987.929,2031.85,-400.3,216.7,2.74,-56.44999999999999,157.0,85.8,1990.00256,-400.3,-0.73,157,85.8,1987.929,2031.85,-400.3,216.7,2.74,1724.0,1.0,134.6,1724-01-01,277.82,6341.0,577.0,10.0,g
16452.0,202.9,105.34534607,283.1828720355646,1.1615857427816372,158,86.35,2005.404,2049.556667,-402.4,216.4,2.692,-56.74999999999997,158.0,86.35,2007.35229,-402.4,-1.08,158,86.35,2005.404,2049.556667,-402.4,216.4,2.692,1724.0,2.0,85.6,1724-02-01,278.03,6346.0,580.0,10.0,b
16659.0,200.8,105.53888998000002,283.5311237194569,1.1615864561027442,159,86.9,2023.194,2067.263333,-396.0,217.4,2.692,-55.74999999999997,159.0,86.9,2025.23914,-396.0,-0.02,159,86.9,2023.194,2067.263333,-396.0,217.4,2.692,1724.0,3.0,91.8,1724-03-01,278.13,6350.0,581.0,10.0,g
16870.0,195.2,106.70678711000005,281.58148260537183,1.1615824752609392,160,87.45,2041.366,2084.97,-401.4,216.5,2.821,-56.64999999999998,160.0,87.45,2043.51099,-401.4,-0.92,160,87.45,2041.366,2084.97,-401.4,216.5,2.821,1724.0,4.0,69.7,1724-04-01,279.23,6385.0,587.0,10.0,g
17111.0,193.9,109.17184283000006,283.6545457229947,0.6339228271586755,161,88.0,2058.349,2102.193333,-386.1,219.1,2.869,-54.04999999999998,161.0,88.0,2060.98633,-386.1,1.62,161,88.0,2058.349,2102.193333,-386.1,219.1,2.869,1724.0,5.0,62.4,1724-05-01,279.78,6404.0,588.0,10.0,b
17375.0,191.0,113.2998,284.151983964357,0.9417990894248008,162,88.55,2075.403,2119.416667,-400.1,216.7,2.869,-56.44999999999999,162.0,88.55,2078.09888,-400.1,-0.7,162,88.55,2075.403,2119.416667,-400.1,216.7,2.869,1724.0,6.0,63.6,1724-06-01,280.94,6453.0,617.0,10.0,g
17565.0,188.5,116.82279999999992,283.82039231033946,0.9417960341280021,163,89.1,2092.459,2136.64,-400.3,216.7,2.799,-56.44999999999999,163.0,89.1,2095.21533,-400.3,-0.74,163,89.1,2092.459,2136.64,-400.3,216.7,2.799,1724.0,7.0,105.2,1724-07-01,282.53,6503.0,602.0,10.0,g
17809.0,188.5,117.12622381999995,285.0861666968484,0.9504437017476038,164,89.65,2109.946,2153.993333,-393.2,217.9,2.783,-55.24999999999997,164.0,89.65,2112.52783,-393.2,0.44,164,89.65,2109.946,2153.993333,-393.2,217.9,2.783,1724.0,8.0,179.9,1724-08-01,283.61,6542.0,602.0,10.0,b
17943.0,189.2,123.07770000000005,285.90893992625405,0.6350459120608486,165,90.2,2127.17,2171.346667,-399.7,216.8,2.783,-56.349999999999966,165.0,90.2,2129.74927,-399.7,-0.64,165,90.2,2127.17,2171.346667,-399.7,216.8,2.783,1724.0,9.0,111.3,1724-09-01,285.28,6598.0,599.0,10.0,g
18285.0,187.0,125.25500000000011,281.3603652847592,0.9417734784570432,166,90.75,2144.764,2188.7,-397.9,217.1,2.696,-56.04999999999998,166.0,90.75,2147.34131,-397.9,-0.34,166,90.75,2144.764,2188.7,-397.9,217.1,2.696,1724.0,10.0,51.4,1724-10-01,285.61,6607.0,601.0,10.0,g
18541.0,188.6,136.34030000000007,284.43128758236145,0.9418016656981505,167,91.3,2162.928,2206.983333,-402.0,216.4,2.691,-56.74999999999997,167.0,91.3,2165.32129,-402.0,-1.02,167,91.3,2162.928,2206.983333,-402.0,216.4,2.691,1724.0,11.0,68.5,1724-11-01,285.73,6610.0,595.0,10.0,b
18828.0,189.4,150.6636000000001,282.7995518984052,0.7883985371923559,168,91.85,2181.506,2225.266667,-398.7,217.0,2.729,-56.14999999999998,168.0,91.85,2183.99536,-398.7,-0.48,168,91.85,2181.506,2225.266667,-398.7,217.0,2.729,1724.0,12.0,199.4,1724-12-01,286.44,6637.0,607.0,10.0,g
18868.0,192.3,153.5284999999999,280.40443666000317,1.722661879618002,169,92.4,2199.454,2243.55,-398.6,217.0,2.887,-56.14999999999998,169.0,92.4,2202.29272,-398.6,-0.46,169,92.4,2199.454,2243.55,-398.6,217.0,2.887,1725.0,1.0,111.6,1725-01-01,287.59,6691.0,604.0,10.0,g
19347.0,188.7,155.9034999999999,281.61711795078935,0.9417758234370921,171,93.5,2233.749,2277.53,-390.6,218.3,2.888,-54.849999999999966,171.0,93.5,2236.5647,-390.6,0.86,171,93.5,2233.749,2277.53,-390.6,218.3,2.888,1725.0,3.0,46.8,1725-03-01,288.0,6709.0,603.0,10.0,b
19509.0,188.8,169.70010000000002,273.07371696468044,0.4124588939999544,172,94.05,2250.719,2294.52,-394.0,217.7,2.891,-55.44999999999999,172.0,94.05,2253.38916,-394.0,0.3,172,94.05,2250.719,2294.52,-394.0,217.7,2.891,1725.0,4.0,108.0,1725-04-01,289.19,6738.0,608.0,10.0,g
19748.0,190.0,170.5109,280.23629818436876,0.6349686413914025,173,94.6,2268.024,2311.996667,-397.9,217.1,2.891,-56.04999999999998,173.0,94.6,2270.87402,-397.9,-0.35,173,94.6,2268.024,2311.996667,-397.9,217.1,2.891,1725.0,5.0,88.8,1725-05-01,291.33,6817.0,605.0,10.0,b
19988.0,188.0,176.54449999999997,277.8559524780317,0.9417416851187796,174,95.15,2285.687,2329.473333,-394.8,217.6,2.71,-55.54999999999998,174.0,95.15,2288.77588,-394.8,0.17,174,95.15,2285.687,2329.473333,-394.8,217.6,2.71,1725.0,6.0,129.6,1725-06-01,293.59,6901.0,633.0,10.0,g
20168.0,188.2,186.30320000000006,276.3961020284933,0.941728558070766,175,95.7,2304.155,2346.95,-408.2,215.4,2.503,-57.74999999999997,175.0,95.7,2306.32422,-408.2,-2.05,175,95.7,2304.155,2346.95,-408.2,215.4,2.503,1725.0,7.0,103.2,1725-07-01,294.18,6924.0,607.0,10.0,b
20197.0,195.0,187.1217999999999,277.15568662096365,0.6349273233549182,176,96.25,2324.155,2366.986667,-404.3,216.0,2.503,-57.14999999999998,176.0,96.25,2326.60645,-404.3,-1.41,176,96.25,2324.155,2366.986667,-404.3,216.0,2.503,1725.0,8.0,135.6,1725-08-01,295.73,6961.0,614.0,10.0,g
20502.0,187.8,197.87059999999997,278.00200109884094,0.6349386291317073,177,96.8,2344.158,2387.023333,-399.6,216.8,2.634,-56.349999999999966,177.0,96.8,2346.90186,-399.6,-0.63,177,96.8,2344.158,2387.023333,-399.6,216.8,2.634,1725.0,9.0,118.8,1725-09-01,297.2,7016.0,631.0,10.0,g
