Gasage (yr BP),CO2 (ppmv)
413010.4,0.5
413200.3,0.799999999999983
413386.8,0.5999999999999943
413575.8,0.0
413777.6,0.29999999999998295
413973.0,0.5
414165.7,0.19999999999998863
414363.0,0.19999999999998863
414561.0,0.6999999999999886
414751.3,0.4000000000000057
414946.0,0.4000000000000057
415141.5,0.19999999999998863
415340.5,0.799999999999983
415531.0,0.5
415726.4,0.799999999999983
415915.5,1.0
416102.7,0.5999999999999943
416297.2,0.5999999999999943
416493.0,0.9000000000000057
416684.5,0.29999999999998295
416885.0,0.29999999999998295
417087.6,0.0
417294.1,1.0999999999999943
417483.3,0.09999999999999432
417689.9,0.0
417898.8,0.29999999999998295
418104.0,-0.20000000000001705
418318.7,-0.09999999999999432
418531.0,0.09999999999999432
418739.8,-0.20000000000001705
418954.2,-0.30000000000001137
419172.1,-0.9000000000000057
419403.1,-0.700000000000017
419631.8,-1.200000000000017
419871.1,-1.3000000000000114
420113.6,-0.9000000000000057
420347.8,-0.8000000000000114
420579.0,-1.3000000000000114
420823.0,-1.5999999999999943
421073.6,-1.0
421311.4,-1.3000000000000114
421555.2,-0.30000000000001137
421777.9,0.799999999999983
421978.2,1.0
422174.0,0.5999999999999943
422377.8,0.19999999999998863
422590.0,-0.4000000000000057
422815.6,-0.4000000000000057
423042.6,-1.3000000000000114
423289.2,-2.200000000000017
423556.6,-1.4000000000000057
423808.2,-2.0
424073.5,-2.5999999999999943
424355.3,-3.8000000000000114
424669.3,-3.700000000000017
424983.0,-4.900000000000006
425333.2,-3.9000000000000057
425655.8,-5.599999999999994
426033.1,-5.800000000000011
426419.4,-6.599999999999994
426836.5,-7.099999999999994
427275.1,-7.200000000000017
427718.7,-7.5
428178.3,-7.200000000000017
428622.6,-7.400000000000006
429075.4,-7.099999999999994
429517.0,-6.200000000000017
429923.5,-7.200000000000017
430368.7,-7.5
430827.8,-7.0
431268.0,-7.700000000000017
431737.2,-6.800000000000011
432167.7,-7.099999999999994
432613.2,-7.700000000000017
433086.2,-8.0
433573.5,-7.5
434035.8,-7.300000000000011
434491.8,-7.5
434955.5,-7.400000000000006
435416.3,-7.0
435856.8,-7.200000000000017
436307.9,-7.200000000000017
436759.6,-6.800000000000011
437192.4,-6.099999999999994
437600.3,-6.800000000000011
438034.9,-6.5
438457.7,-6.5
438880.6,-6.700000000000017
439311.9,-6.5
439736.0,-5.200000000000017
440110.5,-5.300000000000011
440490.3,-5.599999999999994
440879.1,-6.599999999999994
441308.0,-6.300000000000011
441725.8,-6.300000000000011
442143.1,-6.599999999999994
442576.1,-6.900000000000006
443021.2,-5.700000000000017
443418.0,-6.099999999999994
443829.2,-6.900000000000006
444274.3,-6.200000000000017
444693.2,-6.200000000000017
445109.6,-5.800000000000011
445512.8,-6.0
445923.3,-6.400000000000006
446350.7,-7.200000000000017
446813.5,-7.900000000000006
447310.2,-7.700000000000017
447799.2,-8.099999999999994
448307.7,-7.800000000000011
448803.7,-7.5
449285.9,-7.400000000000006
449763.0,-7.300000000000011
450236.8,-6.5
450677.7,-6.200000000000017
451106.5,-6.700000000000017
451556.1,-6.5
451998.1,-7.400000000000006
452479.9,-7.599999999999994
452972.0,-7.700000000000017
453468.0,-7.400000000000006
453950.9,-7.200000000000017
454429.0,-7.900000000000006
454937.2,-6.800000000000011
455397.5,-5.700000000000017
455814.0,-6.5
456261.0,-5.599999999999994
456671.2,-4.5
457039.8,-4.200000000000017
457395.4,-3.200000000000017
457722.4,-3.9000000000000057
458072.4,-4.800000000000011
458454.6,-5.5
458863.1,-6.400000000000006
459306.1,-6.0
459735.4,-5.099999999999994
460130.4,-4.5
460500.8,-4.0
460855.0,-3.5999999999999943
461195.6,-3.4000000000000057
461528.8,-4.099999999999994
461885.5,-4.599999999999994
462262.7,-5.400000000000006
462669.2,-5.200000000000017
463067.4,-4.599999999999994
463444.8,-4.400000000000006
